place,netTime,clockTime,yob,ageClass,acPlace,sex,nationality,name
289,9997,10037,1968,35,77,M,DEU,58a49539049fb428aac5e9ca71a93ce499bb24f2
290,9997,10008,1965,40,48,M,FRA,5df94a3822e2570fdefb342b1fdc2e09328046af
291,9999,10014,1964,40,49,M,DEU,8e0ac6703a8af486c7e23678f5f17fcd379f8ebe
292,10000,10012,1968,35,78,M,DEU,814acf6c39cc3dee7cbf35bb25ba3f6f10eb2337
293,10003,10101,1986,20,50,M,DEU,bd543529874d47571b3a7d8753af047907138c3e
294,10005,10008,1972,35,8,W,BGR,ab6d5a31e8e6f04bae17707b4701d5433d7a2be1
295,10006,10041,1964,40,50,M,DEU,8a58b00378919b7cbbb2e70dace02aa784d85b1c
296,10006,10010,1986,20,51,M,ISR,ef63179f62ca1d8b85cf21ba0febd9036c81c25f
297,10006,10018,1952,55,2,M,AUT,9477a61c3484f585e557d04421881a51c3994bcb
298,10007,10020,1978,20,4,W,DEU,fbb7d88b8be519a22be03e1785402fd3c1e31cf8
299,10008,10013,1960,45,26,M,MLT,407633089efbc21fe144a914c3af951f4dbf24e5
300,10011,10016,1962,45,27,M,POL,469d1e40a580dd35f23c70f31c99ae832feffc1c
301,10012,10021,1960,45,28,M,DEU,8f128d491fc02c5c1af8980c3b14d5ea4eddbc70
302,10013,10019,1969,35,79,M,BRA,476a191cac2fba35e1babe62df42fd7b345b3894
303,10014,10053,1979,20,52,M,BEL,6b19e4bb4d2884de76c16acbcbdfea4e809637ca
304,10016,10028,1973,30,67,M,ITA,4f53f0962a300e8adc616338fa95babb6ec518b0
305,10017,10024,1979,20,53,M,DEU,2bfafa83e6057f30add036cb629481170cc94b7f
306,10017,10024,1973,30,68,M,BRA,8d35a5953a98f4ee345f77628832849be8f654f1
307,10018,10064,1961,45,29,M,DEU,8320f66995e14d99e64a7d384a53de7e4bfe8124
308,10020,10028,1981,20,54,M,DEU,d09d2c740c521e40998215d2a982b8454a8aebdc
309,10021,10046,1970,35,80,M,FRA,a0efecf50db28c1d4a6aa2e80acd3d49bff16d15
310,10022,10025,0,20,5,W,DEU,60cf43ecc7545cbf8dff3f521f1b2389f1d7634e
311,10022,10043,1970,35,81,M,DEU,d7c9d0179ee0603742d86a6098fff2b46e00fc17
312,10022,10024,1976,30,69,M,DEU,d6b8f91634270e7467833d3e091a52f58ba8ab96
313,10025,10189,1963,40,51,M,ITA,92947244792ca34b3d90a95a9e97125f087aa845
314,10030,10033,1980,20,55,M,JPN,94876648f6c9c52ae8cbe78dffbf586ad07e1e14
315,10030,10102,1972,35,82,M,DEU,9bdedbc39c0afa04014395f0a03b0ba737479717
316,10030,10049,1965,40,52,M,ESP,71db62aedd8fd6ed1b177eca2cd11ce146bbbf3f
317,10030,10044,1964,40,53,M,DEU,e8b8b82b1ea0bdac6f80524e4f62163774e28272
318,10033,10055,1961,45,30,M,GBR,915d384882114778e4973c5d36c20eee181e57d5
319,10038,10067,1971,35,83,M,SWE,4cb758a6b747c677db5fed2427f3147d5388fc62
320,10041,10086,1975,30,70,M,DNK,9d9e1e682bb44331d076abe998949f84f346f171
321,10042,10057,1966,40,54,M,DEU,3f17f12888c11e220df255df90c473b988523bb9
322,10043,10054,1967,40,55,M,AUT,433e060aeb42ddc58fbc055e8bc44672308eb155
323,10044,10052,1964,40,56,M,CAN,3d7deef202ad985c423726daf997fcfdb58f6851
324,10047,10065,1962,45,31,M,ESP,89eca7bf277c8ae410b2823c5967755d30637b2e
325,10048,10053,1967,40,57,M,DEU,ad77ea7837c3821e93c3866d1de774e073c44fb5
326,10053,10075,1969,35,84,M,ITA,55e2fb950c5ab4f3303c32e73ad75e4bccfb50cf
327,10056,10081,1969,35,85,M,DNK,2a0ba69d8a9b604d91af9603df09240d27431256
328,10057,10076,1974,30,71,M,DNK,27865147ecbac7d090d12fcead0bbcd4ec7ea4d8
329,10058,10063,1958,45,32,M,FRA,10ed69312bf80328d7442fbea41a38d992a7d348
330,10058,10102,1975,30,72,M,DEU,1b5c9181a27c5db4ca552992bfe993c3a1110913
331,10059,10067,1980,20,56,M,NZL,88ee267d2e0711d31d526943011f19f9cd1207e9
332,10059,10084,1971,35,86,M,DEU,422333b1bfa508793405a87f3be6c642dbf4a761
333,10060,10075,1960,45,33,M,DEU,0926ce653b098538dc1120e069c011bce543c692
334,10061,10070,1958,45,34,M,CHE,e5812c051b1da958552aafdb40232cc2972d7522
335,10062,10075,1961,45,35,M,DEU,d61f57020e7adea8c84ab4dc9cafae0135a07b28
336,10063,10066,1975,30,10,W,MEX,efa1e9092ae587cde4e0489bb3fa2dc8e65afe69
337,10064,10109,1979,20,57,M,DEU,3a07fbc0dfb2e7285643626427702c2e4388c7fa
338,10067,10089,1971,35,87,M,DEU,dcf8b31ee11797078f72cd0e1ee3def68116a111
339,10069,10078,1970,35,88,M,ITA,0d38682aca0d70262387d9e0374a16ff030f3cf7
340,10072,10095,1969,35,89,M,DEU,1aa47405a8bc8279ae5998ba06a64ac31d2b5d18
341,10072,10109,1975,30,73,M,MEX,38b4f8478b5f066f5dd5ad55b5283a361c2feccd
342,10076,10158,1971,35,90,M,NOR,5084ae37bc14b3ab8332b69f59c220754587523e
343,10076,10103,1976,30,74,M,FRA,67e1bdfe9420517308f56fd27778bb67ed199f8c
344,10077,10086,1970,35,91,M,DEU,062e1d80753e765b4052f5f0150ce3302aa63950
345,10078,10095,1961,45,36,M,SWE,66df518c9c79c9a4c3e13ecccb4f86a2c0d9e5d4
346,10079,10093,1971,35,92,M,NLD,f61fad4bdbec685dfc92724b990bc4b322297594
347,10079,10085,1974,30,75,M,ZAF,5ffacbd5a216befbf5f2c657e368cd7cdcdc5af0
348,10079,10093,1978,20,58,M,DEU,c8289488574c687d624f66a7c18594cdb0f68994
349,10080,10125,1969,35,93,M,DNK,4e301de69c63551cd20f6f91ccd44d5f7f4f4423
350,10081,10100,1968,35,94,M,ESP,d3ad3e316de838083d5a439ea97948ce6abd8028
351,10081,10094,1981,20,59,M,GBR,e1ff2c690199ecfd7f58aa91e54bc12ea3fb1322
352,10086,10106,1960,45,37,M,DNK,213cdc59318780cabd94cf49e94d4cc9f1d2b3a3
353,10088,10108,1957,50,6,M,DEU,c4cac3398ab31a2dc632083cb2485bf5827e073d
354,10089,10109,1964,40,58,M,DEU,753af7b4a1caec59e91a4d6eb5e79fd6bb28bcc1
355,10095,10102,1965,40,59,M,DNK,1f9473bf8ef8fc63b43390bd7a0410aaa36dbe95
356,10097,10113,1966,40,60,M,DNK,8afd47503243b0843517f0f025b7fd3b82710911
357,10098,10108,1973,30,76,M,DEU,d629e770c93868844ab22049ec8b933496cc7faf
358,10098,10122,1975,30,77,M,ISR,97abc2650a07faea9cdd448c3370dc516f658afb
359,10102,10136,1967,40,61,M,DEU,9d889f0d24c0d76d51ef4b56a3f045f6daa22982
360,10103,10112,1966,40,62,M,DNK,9c0912dc5460705880818da65478e1a40fda6db7
361,10104,10137,1962,45,38,M,DEU,0394dae24bc654e679ea854c98ada07d6fad8d6b
362,10111,10197,1978,20,60,M,DEU,af1c14482996e5d53807f337480d01b603dbf3ff
363,10115,10119,1969,35,95,M,JPN,e055e02fb9c07ed0b6d14ace5a6d672b1da30028
364,10116,10137,1969,35,96,M,LBN,94b1b8f36a37e18335d40256d9e4ad6b4816feeb
365,10117,10149,1965,40,63,M,FRA,b47fa20c135d7ca22692619ec609db366071fc62
366,10118,10134,1962,45,39,M,DEU,45aabf638041cdd9094f73ed33273740714fa5b3
367,10118,10144,1973,30,11,W,AUT,9ed6c688760a1e710aebd91e5305f1d2c24bd17c
368,10118,10127,1969,35,97,M,ITA,0559ae4672e6c74061dccc17ae67708d9138fd79
369,10120,10166,1974,30,78,M,CHE,cb57c8fb5795fab494ea3fb75398f1e9b55c6959
370,10122,10131,1962,45,40,M,DEU,64c61082ddccfd2297c9712a492b9589e85acdb5
371,10122,10129,1961,45,41,M,BRA,9871c539e58eefe8bca6e88d3497fcd787f1149e
372,10122,10135,1957,50,7,M,ESP,ed855a53fae23cf409046cac794318c5df645760
373,10123,10146,1970,35,98,M,DNK,4f298881999e39f394fdbe431be675e4d3742b6d
374,10123,10128,1960,45,42,M,GBR,a3fe982450a2c6b4c8db68e8bb3416d94f8d22fb
375,10124,10136,1964,40,64,M,FRA,082200810b0469a52ce665304c13e87e700e86e0
376,10124,10148,1977,30,79,M,DNK,41e518da8a7d4c724850618d62e3bab3c1f2c2b3
377,10125,10134,1971,35,99,M,DNK,28688b7af5ad5608c710ecc7c0299e7290795494
378,10127,10143,1969,35,100,M,NLD,8d4759ea02cc185f6691d0459bd0a1aed85d2975
379,10128,10155,1973,30,80,M,FRA,d062de08e549ac3f2452801369564f9283e13f90
380,10130,10269,1958,45,43,M,DEU,c0ecbe8c5c1198a1aa8d8bd9eebe062b9ed6b534
381,10130,10134,1976,30,12,W,GBR,87e31b42fceea01be4124e1e74d6b0fa3db071ef
382,10131,10162,1962,45,44,M,DNK,d0b38d40afe583232098a62641cc73dda9635650
383,10131,10142,1961,45,45,M,KAZ,81ab5645a8a60c756a6eb4ebdab5f31c3a8fe04f
384,10133,10142,1968,35,101,M,DEU,561d16934a98b28401f54bdf9ffc543c1054a23e
385,10133,10147,1969,35,102,M,DEU,98bb07e480d4fc5c2b518bfb055d36429f8dae92
386,10134,10155,1971,35,103,M,DEU,c59b0b120e5f77ffb5a9431513bb3d17843a9655
387,10135,10173,1970,35,104,M,FRA,9b690fca28d108b7dfab3958a8d8e506c700a6aa
388,10138,10174,1965,40,65,M,DEU,b28701b7b483487cca8735dcd3edd58e2475daf9
388,10138,10153,1964,40,65,M,DEU,cbf41e642c286882c04dbd6fa435234d276dbb14
390,10138,10165,1969,35,105,M,DEU,febadad49dafb5338d33b397fae5438726812c16
391,10138,10165,1981,20,61,M,DEU,a57ead03c4ed3d55dba9fe6a9c95aa3c0bf5d8c8
392,10139,10173,1958,45,46,M,DEU,c705a6175d3b45f46f1087c88d5f71fb7f9bfb38
393,10143,10190,1969,35,106,M,FRA,f5ae4f41e51dddd4ef4f808b9ad38bc3fe0fb847
394,10144,10159,1961,45,47,M,DEU,6d665bfadba3512c0811ccc0f532a09d4c8ef589
395,10145,10154,1964,40,67,M,AUT,00473866a96c978a6b463fb528ed80f14fac9fa1
396,10146,10160,1960,45,48,M,DEU,951c5e0f4cebfd6ebd9878118f43efece0846004
397,10148,10173,1959,45,49,M,DEU,580a55977dee6d99f939bb6e9597c37d0be37301
398,10150,10175,1981,20,62,M,DNK,b8019b7904923855847956c87d99b3f65cf31e88
399,10151,10165,1960,45,50,M,DEU,349c6bf2d6b2bc345959a213a4e25094fff41ab6
400,10152,10178,1968,35,107,M,DNK,49e7b65deb376fd7e61331aeb59f4288f5e258eb
401,10152,10169,1972,35,108,M,FRA,a5a85e692e08c9f5ad45b4d934bcd6aa49933000
401,10152,10331,1970,35,108,M,USA,7ffe15c9344107b2d8b3c98a0cfe511d2da6e20f
403,10159,10171,1961,45,51,M,FRA,16f836aa28c524f23ced5d33ee01633921d9c157
404,10161,10191,1952,55,3,M,DEU,781cb04018c1cb6098eaa574d1ec3dc834468947
404,10161,10184,1963,40,68,M,DEU,7acbc7d9e76614b0538630e8b6335e5de3e02e2c
406,10161,10164,1977,30,81,M,DEU,1aebef5bc99d8bbc0b27ef375b2d3c5ebe091f46
407,10162,10182,1967,40,69,M,ESP,56ad49ff9cf039601debb5ccbde71a4490871d32
408,10162,10184,1969,35,110,M,DEU,62a63e9aed3c04ff118974b5bc21099b872f3edd
409,10164,10175,1967,40,70,M,DEU,2dec13115eafd04361c4ddf181d1494de8ac8874
410,10165,10193,1969,35,111,M,FRA,0e45359f96d04dc35fcff64cc5cd29c9cd0bf862
411,10165,10195,1977,30,82,M,AUS,077d54cbdd1e49d8e795ad7c01fb43245a00b4b4
412,10167,10197,1966,40,71,M,DEU,653b9aa2979cfb13f12194919563a638b1e8eff6
413,10167,10238,0,20,63,M,DEU,4dc7d653fae92d14fefdd70defa33bcbe524858b
414,10168,10173,1951,55,4,M,AUS,c073f902d10c2522b2d246b6dbdefd943468531e
415,10168,10214,1984,20,64,M,SWE,3cf408621bb74e8b97eb2d85078e6318a9625272
416,10168,10173,1973,30,83,M,MAR,2131bc44fa6bd7916a2d51d2fcfe71d6b94e3b63
417,10169,10178,1981,20,65,M,DNK,05f56fe33df0693a26115bcf4c96d323f16fa259
418,10170,10188,1974,30,84,M,DEU,b141c112dad0bf06788faa87787104b5ca2e3269
419,10171,10191,1966,40,72,M,NLD,02319e4ed6707e855fd44673cf735f9c60d73193
420,10172,10200,1967,40,73,M,POL,f14a51365201fd7f9feb5ee802b71ad94f9da8cd
421,10173,10204,1978,20,66,M,SGP,fa1ea83fd1054cd03c3de402f290b521de3d5b19
422,10175,10213,1965,40,74,M,DEU,7ed6df2e329cad73a196b9ec6fdf6e4fc6b6cf68
423,10176,10203,1963,40,75,M,DEU,8fb73f29086d7c1d9d4d07e9b03c4599de8f0b2f
424,10177,10182,1979,20,67,M,DEU,ddb74bfd45d775359e9556b966f39117bb27f06e
425,10178,10239,1973,30,85,M,DEU,e603017834ced1039299492dd4db46023a2a6124
426,10178,10211,1970,35,112,M,DNK,7c020e15c74ca6afa2599fac8bbbb2667e468076
427,10181,10189,1964,40,76,M,DEU,60ebfc2f32c141740243d8565beb50f7a5b6e46f
428,10181,10208,1967,40,77,M,DEU,11cfb4ce0b12ca09282cd179041d7d24734fada4
429,10182,10193,1965,40,78,M,DEU,006c8a7dc6190951442ed3868ea30eb62515e06d
430,10184,10195,1965,40,79,M,ITA,751af9ff9e1952f5c4fd38b125ee09ce54d7addb
431,10185,10191,1964,40,80,M,FRA,c1f1b2b372fa7d73c988ccc913ebd580b18dd8db
432,10185,10210,1968,35,113,M,DEU,2ee13154b431c1194808399180bca40fd9f22bda
433,10186,10191,1983,20,68,M,ISR,f3b235839a9d6107d690df2c401100ef77dd4102
434,10187,10198,1968,35,114,M,ITA,48003f8318136556639bca66179079f8a1ecf129
435,10191,10196,1974,30,86,M,DEU,0616414022ba33ab93b2bcdedf2fdfd71e92dc8b
436,10192,10248,1979,20,69,M,DEU,574e6bb8430560c8496934dad5b735765359e751
437,10194,10202,1981,20,70,M,DEU,bcf34ac66446428c9796d9a188349cb0c6264b0b
438,10194,10210,1963,40,81,M,DEU,b0c7566a34ae96ad308006c2374e3ea720c8ec73
439,10195,10210,1956,50,8,M,DEU,732662ee5811bc77982bf3fa9a7532ce3392b10d
440,10196,10223,1960,45,52,M,DEU,4ca8a579e51da7bc185d8c87f58edef788184e67
441,10197,10350,1980,20,71,M,USA,cb64e2dcf003ccc43707124c920a62fd42b20353
442,10202,10231,1968,35,115,M,CHE,940a44206ba8cc52e16aa53fa614a009484803a9
443,10205,10214,1972,35,116,M,DEU,a78dfe96fb5f058e5526e0b9566ea86a82ace632
444,10206,10232,1974,30,87,M,DNK,5d0fb0c3f5890559aa2bb6895a70fc3d92546dca
445,10221,10277,1966,40,82,M,CHE,ec40d482f2afd3d779951bf655e8602c3948f1af
446,10221,10258,1968,35,117,M,FRA,4b225f9225291208dc364619aeefe366502e0167
447,10222,10347,1979,20,72,M,FRA,329552f7af0d5999693b1cf946f7dc55be0d0486
448,10222,10240,1972,35,118,M,FRA,b8a7a7717957ea4ecbbab67f80ea09aded4dcb67
449,10223,10241,1971,35,119,M,FRA,f6c6c9ea9785be731e887edcef06c4f6fb09fd99
450,10224,10250,1968,35,120,M,DNK,10b07e8e88ee0ca4e20770ae470b31f6214eb62a
451,10226,10230,1968,35,121,M,ITA,8e20e4b1a63792e37c61ad2f9115acd8c3af5dac
452,10229,10238,1969,35,122,M,DEU,90ee2f8d734c8564e688ed27f58076b4c956558b
453,10230,10254,1971,35,123,M,DEU,fbf03aacf718be5d1c77d8151c73218f6152c37f
454,10232,10272,1981,20,73,M,FRA,641369be6d4b94e5227707924f0659e70df69f73
455,10233,10262,1960,45,53,M,NOR,d76bee78a05144222a83d045ae811d49d0bbe420
456,10235,10241,1978,20,74,M,GBR,44ceaa17b49644323875d08e18fa4eccddd7398b
457,10236,10264,1975,30,88,M,ESP,e457b27cc7d015b71296aecde2bd5f498a7112c6
458,10237,10246,1968,35,124,M,ITA,abce87b05222d3d7649b7afa51b51660da680c1c
459,10237,10257,1964,40,83,M,DEU,8ff2c756823fc690abc6ba82f22ef04b47a4aa7a
460,10238,10250,1972,35,125,M,AUT,4192907b809ec1b8bd59eef12e6d0275d5c2729a
461,10241,10271,1968,35,126,M,DEU,aadea666781772001c7dc5c750b21e2880ef3bd4
462,10241,10252,1962,45,54,M,ITA,03681572f09b89d511c2a118297bbcd18d8eccb1
463,10242,10265,1969,35,127,M,GBR,85236e11c242c6a8d73de4a3461993bf28d2185e
464,10246,10277,1969,35,128,M,DEU,43e3bcc39e8ca37dd86f6d7b3e2285f7c0dfbdbb
465,10246,10263,1966,40,84,M,ITA,26e736c64ae19649f873a291aecfeca7ad688756
466,10248,10263,1967,40,85,M,DEU,e8edea0d12c4cab3aa75d72e67ce3dfe711e7c78
467,10250,10275,1963,40,86,M,DEU,bdfa55eedc24cb653753cc87e20c4d23ca488c72
468,10252,10295,1971,35,129,M,DEU,15be9b1b103ec21f7749358d85968a757df516ff
469,10255,10313,1972,35,130,M,DEU,a1d5985a58434a92f1b37eb4a50ac57b9acdb692
470,10257,10266,1969,35,131,M,DEU,3a1f846628825975b7c6370beda4a998c9f16263
471,10257,10288,1974,30,89,M,DEU,de2513a16f856d46b77b1e7030e14a2cc7bb9d8d
472,10259,10320,1972,35,132,M,FRA,81bae1e993ae60dadfa1469fec9566a16e5d800c
473,10259,10292,1969,35,133,M,DEU,188aa600e3873e4a440d472db300b8632bbb623d
474,10260,10287,1969,35,134,M,DNK,44b116c8f59268417cbebd84558773b7cb64baf7
475,10263,10289,1961,45,55,M,DEU,eb3368f21749238764378dc5516a6e1e5edb9453
476,10263,10287,1964,40,87,M,FRA,af71bc19e045c8a4fc525bf30e0250a8921a7c99
477,10263,10291,1960,45,56,M,DNK,40dbba47bc8bd457c0dce74c3eaf2acb7cb95d42
478,10268,10274,1977,30,90,M,DEU,18a0fa3e66a66feb91ccf68262814902a5870dc0
479,10269,10284,1961,45,57,M,DEU,0d9c5fc3330edee0dffa7990d54634a2254c6557
480,10270,10286,1958,45,58,M,AUT,6a3ae947d3e95353b268ff10b70b8f9211010a6a
481,10270,10288,1969,35,135,M,ESP,a07412ea4ffaba29a6f965fef3af696a169a74f3
482,10271,10281,1969,35,136,M,GBR,ad9ce19a7ead9ad5f9da64ae8af3418279256aaa
483,10271,10295,1964,40,88,M,DEU,c936a8608fc2fa628adec9821cf9a87c8caf39c8
484,10272,10294,1970,35,137,M,DEU,040fc6b8c751b90c3872f9e43f8af6b78e217814
485,10273,10289,1965,40,89,M,DEU,3a80bdf7134d9ed6c5143364752103e1c12a0d0f
486,10273,10373,1966,40,90,M,DEU,8b2c4089bdf9e52938a55d4e147bfe396a40ba5d
487,10274,10293,1975,30,91,M,BEL,4c383135c8636832ee1970f25ff96be831786114
488,10280,10307,1970,35,138,M,DEU,6a175f38563c12a79db1e103461cf77462618d27
489,10281,10389,1977,30,92,M,DEU,7853fce4c2c640b9c29e95755601e81aadfe72a3
490,10282,10316,1980,20,75,M,DEU,950fd686bb19dd4fa650998448418830252c6e62
491,10282,10310,1961,45,59,M,DEU,053d703597a3af4b508d4b5c86948da4572574f9
492,10283,10319,1979,20,76,M,AUT,d6ed991d770824b295fec1704012b0d6a173339f
493,10283,10295,1973,30,93,M,FRA,6af92928ebc6887ee77e8582eca90ee4adb39bc3
494,10285,10306,1967,40,91,M,DEU,5c0efcdb3787142707ed20287f2c1ff4ccae1c23
495,10285,10454,1981,20,77,M,POL,86ec1b4a65154b8d416de8666859c1d3acced90b
496,10286,10437,1973,30,94,M,GBR,d5e0d2453781d177cf81b887cf4de164226417d0
497,10291,10314,1957,50,9,M,FIN,3160317373d1d0e714f96e9029a15e95509141c1
498,10291,10318,1961,45,60,M,DNK,d1abc444b2be76a04cd4ea89d965ac98f3805c92
499,10293,10336,1964,40,92,M,FRA,36d4ec5076c3d9195f18506f7b36986cd96cc16b
500,10293,10389,1960,45,61,M,DEU,a187b7e4157f11cf5a635d6e730b6c9574475d1b
501,10294,10327,1977,30,95,M,DEU,303795d5f77a53e9bb715869c1d212fc72b0ba3f
502,10295,10321,1959,45,62,M,CHE,45d6a0b0dbcc9aef60f153d52bcfd5073e8ae1a4
503,10296,10314,1965,40,93,M,ESP,85f1142ce0433e712ba03f0b43a25158dd4a3f3d
504,10297,10313,1968,35,139,M,ISR,c8f17495784f71c59487d9d56e927b03d130beca
505,10297,10311,1974,30,96,M,NLD,4252596691157485b8aca851df615c6c395dd743
506,10299,10306,1958,45,63,M,DEU,78f4c6effb434f4fd3b85017bafe93ecdf5960d9
507,10299,10329,1967,40,94,M,DEU,292649062bba41cc877934b8c7f4d9a0438aedca
508,10300,10306,1968,35,140,M,ITA,e6a5fd8f5ea3046641a2f5056b4212a282fc95c0
509,10300,10365,1975,30,97,M,DNK,d0ebc058c42c709901bb526b8ef427e8c31f8176
510,10302,10342,1978,20,78,M,DEU,9c4c029861c4adde58af843376896cda4e78c78a
511,10303,10342,1968,35,141,M,DEU,f365012a132bb0ae538241575f0753557beb5735
512,10303,10346,1960,45,64,M,DEU,856dd2e82b3cd9dfba4f34a63ddb6dc1b23ea504
513,10304,10342,1965,40,95,M,DEU,ebd26fb2ebddd65e44bc57ed27ad70bb3b0b5403
514,10305,10309,1962,45,65,M,AUT,9fdeb51c9f955fec4599e2642524c86d5130bd06
515,10306,10325,1976,30,98,M,DEU,10b6585876b724fbb35cf4ac00cdfa91655131b1
516,10309,10340,1964,40,96,M,SGP,8b71824ae9fa9e41389673ecce45f4f5ecc7aae8
517,10309,10336,1968,35,142,M,DNK,b04eb2a56cfb0b0f1fc63290d39c504917836d8b
518,10309,10326,1972,35,143,M,DEU,0f8756c406c10b5a042ac37bad8441948ef2a466
519,10314,10325,1967,40,97,M,DEU,0184a434a75592de5579fe217b53c50b71787efc
520,10316,10340,1975,30,99,M,DEU,3ec994565f2ffd7174398f022175a28f4e869261
521,10316,10364,1963,40,98,M,CHE,88ab4828c851a4568427031432be6ede22fa159a
522,10318,10339,1968,35,144,M,DNK,3b1b92ff65dfe28a09c0d7015b1dfc1a5511344e
523,10319,10324,1973,30,100,M,ESP,5ad12299e1a68e54a68adc345538c3008ed50057
524,10320,10342,1972,35,145,M,EST,2c0a46384b39059c4f0bee6e8f066b566165964e
525,10320,10370,1964,40,99,M,DEU,69483d3d83c37b070b956d8b1111c1fb3994b62f
526,10321,10353,1968,35,146,M,FRO,46339bbd7ac559e60fefa9de7bc4f48e0f3bc7af
527,10321,10343,1959,45,66,M,ESP,c5633c9fd88dfe05be917a64f1b6aea9e928c977
528,10324,10338,1971,35,147,M,POL,1c7f4dda3bcb148237758fc76cef07407d44a07f
529,10325,10343,1967,40,100,M,COL,8469e6067db480c4c1bab8a29c30011429b5e828
530,10325,10341,1965,40,101,M,DEU,6088ba28678beda879677d623bda97d0151bc087
531,10326,10350,1971,35,148,M,DEU,5c2c3a34cfbf09208f9e1dc900c52303386f8662
532,10328,10357,1977,30,101,M,FIN,e8de92b32d82a7b90ec56c88ec4ef716bc28ecf0
533,10329,10343,1969,35,149,M,IRL,7709e705563241c66a1be06b2f05cb2a881c5208
534,10331,10377,1969,35,150,M,DNK,260545567fdf2ce79ff30143dd24a6804f238dab
535,10332,10353,1971,35,151,M,DNK,8765d7d7d2e69918d292069ab935239b74d134eb
536,10333,10351,1964,40,102,M,DEU,57c60bf42e2397b2bde42b70b7fe2a02dd06b16f
537,10339,10357,1966,40,103,M,DEU,e8ae714ea03512bb9b600768196a23afd34827e4
538,10339,10417,1971,35,9,W,GBR,1babb4b0b9ee34f7ca83a983d14ef7380ae14b92
539,10339,10353,1952,55,5,M,GBR,efcdd371bb0d9b869c9c16196d293804fbfd79c4
540,10343,10363,1965,40,104,M,ZAF,62c3c4b43c289a661190a6e05ab17265831bf37c
541,10343,10380,1965,40,105,M,DEU,9e5f7d6983b2737ed931b213a08849472e8ee60c
542,10344,10365,1960,45,67,M,NLD,124bab66f7436e9f1865b8a78505b925d3be50d6
543,10345,10354,1975,30,102,M,FRA,e3c38b1dce9b77b06efa577ea489b61f4f5c97bb
544,10346,10364,1965,40,106,M,ESP,163868bfb4f851c9b5a6fdf70c6680a3abdc3857
545,10348,10467,1972,35,152,M,GBR,9ff24c93c71634437cf755c289337c625b664012
546,10348,10363,1971,35,153,M,BEL,5f6d0de0657a18183639e8ae2f00a7f492207153
547,10348,10373,1977,30,103,M,DEU,770ab6405b429e9182fc65a002542a3aa56c4b83
548,10349,10385,1984,20,79,M,DNK,89a9763feee791d20678f8b9a86f87376ba71f30
549,10350,10379,1957,50,10,M,DEU,27ab1a64d0c0f862a3898a0536a6da918ba49263
550,10351,10360,1965,40,107,M,ITA,2e81bb425be77baec0e92b72f231da67bd3f815f
551,10353,10459,1963,40,108,M,FRA,9743e5f3df2d25bdc38b6f9a6d9a24239151d642
552,10354,10362,1959,45,68,M,BEL,8b2fffa3bcabe549b2ab40b58f986852e5748242
552,10354,10362,1968,35,154,M,DEU,b2a30e76b891c9c0fc770ae01b616acba4889393
554,10354,10369,1961,45,69,M,ESP,cfb9c298cf34c3a939f78101ae495c7822a61e63
555,10357,10395,1974,30,104,M,DEU,9de7fea31435930158b76752a29905cd6bf2cbbe
555,10357,10386,1976,30,104,M,DEU,93da0716df9b5ab8eb5f64c679340f5b0a8dba86
557,10357,10383,1969,35,155,M,DEU,debe7be3e9d539ebcbed63e09f8dafca583dc927
557,10357,10384,1966,40,109,M,DEU,51bd11ccb33f798ecce47f82e0a3e43da25f0aba
559,10357,10379,1973,30,106,M,DEU,6180bd7e38279a9ed5ff8154998e8f4563c75b83
560,10358,10418,1967,40,110,M,DEU,0b22ae152677dd49f50263bd65530f978ce93348
561,10359,10366,1964,40,111,M,NLD,3d73ef476e98a0b7092ec415b4384d08d911463e
562,10359,10385,1957,50,11,M,USA,9cac214494bbe2d45f406d2f392e192f69fa04b3
563,10361,10463,1969,35,156,M,DEU,9bcca197e8114dff4553a6f0b2893913a3c7b3b1
564,10365,10380,1961,45,70,M,DNK,9d70616914c27b04bdea76714fa8c91be9defa36
565,10366,10373,1972,35,157,M,DNK,ac2e95db1d8ae15dd93833fc8564cb813b2e29e8
566,10368,10404,1977,30,107,M,FRA,11686888c00e3dea900027362f66ac9ac43cbd21
567,10369,10455,1963,40,112,M,FRA,9e1fa694abf53d9c0d63c204a3c4be8027e1d39d
568,10370,10395,1983,20,80,M,DEU,001cec624f5db3946b036a773103dd0c7148cd7f
569,10372,10443,1975,30,108,M,DEU,dd719cff4c7302267b4d3250e5edd8126794660d
570,10374,10401,1957,50,12,M,DEU,84e924ae6bd3b3b130226e893a95afd7ef23756d
571,10376,10412,1967,40,113,M,DEU,e2bef181eb3dbccaf53691b1a9d4944bb4eb08eb
572,10376,10532,1984,20,81,M,FIN,bf8e7f7030e427ab7aefdb1201b836c209c9c819
573,10377,10386,1964,40,114,M,BEL,1ff0208b65cb40b3dedbe563ba57b32b791867cd
574,10378,10494,1971,35,158,M,DEU,93afced4f829bfd3aea221a75d810a6a9a9a792b
575,10379,10405,1977,30,109,M,ITA,e27e8c48df65b6a7ac0518e3d0e8daa0cc61459b
576,10380,10396,1965,40,115,M,ITA,65dea5c209112f008110539cce37d6c96afc7f29
577,10381,10410,1975,30,110,M,JPN,e740774084ea96fac9ff0c713a8482ba984a8ede
578,10382,10423,1973,30,111,M,GBR,10adcef1d2dd81af14c5fb9d796a6d1da000c1f2
